sname,netoperatecashflow,nideposit,scode,netoperatecashflow_zb,indemnitypay_zb,niloanadvances_zb,indemnitypay,agentuwsecurityrec,publishname,hycode,premiumrec_zb,buyfilassetpay_zb,reporttimetypecode,noticedate,netfinacashflow_zb,cashequibeginning_zb,salegoodsservicerec,invpay,employeepay_zb,eutime,nideposit_zb,netinvcashflow,niloanadvances,nicashequi_tb,nicashequi,niclientdeposit_zb,intandcommrec_zb,cashequibeginning,employeepay,dataajusttype,intandcommrec,invincomerec,invincomerec_zb,reportdate,salegoodsservicerec_zb,premiumrec,netfinacashflow,netinvcashflow_zb,companycode,mkt,cashequiending,niclientdeposit,combinetypecode,invpay_zb,cashequiending_zb,buyfilassetpay
双飞股份,78239915.78,-,300817,10.1239764914336,-,-,-,-,机械行业,016043,-,4.73973350008445,001,2020-04-16T00:00:00,-6.05210975208212,6.42251605281192,369818532.21,-,14.7531675862257,2020/4/15 18:56:35,-,-38915985.79,-,-1.74749197435974,-7728180.31,-,-,49634362.1,114015139.25,2,-,-,-,2019-12-31T00:00:00,47.8532484201316,-,-46771795.42,-5.03559495624656,80202049,cyb,41906181.79,-,001,-,5.42251605281192,36629515.11
新余国科,38037997.43,-,300722,11.8784665811087,-,-,-,-,航天航空,016034,-,8.72763260749157,001,2020-04-16T00:00:00,-8.74381110317676,38.207720040731,222977267.11,239050000.0,22.1577202338756,2020/4/15 19:47:35,-,-6835732.46,-,1.09859219695521,3202264.97,-,-,122351243.47,70954891.32,2,-,2082238.34,0.650239239884012,2019-12-31T00:00:00,69.6311108540153,-,-28000000.0,-2.13465547793192,80622218,cyb,125553508.44,-,001,74.6502872933716,39.207720040731,27948192.17
大烨智能,58637597.34,-,300670,0.817267956786297,-,-,-,-,输配电气,016020,-,0.721668792386095,001,2020-04-16T00:00:00,-0.0518885446003923,0.354704208383438,420113400.54,-,0.551334934024437,2020/4/15 21:18:10,-,16833631.42,-,11.4559758287487,71748313.21,-,-,25449428.64,39557351.53,2,-,817315.94,0.0113914307310306,2019-12-31T00:00:00,5.85537668753788,-,-3722915.55,0.234620587814095,80463375,cyb,97197741.85,-,001,-,1.35470420838344,51778518.55
惠发食品,105567986.46,-,603536,5.19039451528156,-,-,-,-,食品饮料,016012,-,3.86992401317603,001,2020-04-16T00:00:00,-2.338758051329,7.43313406763072,1356256921.7,35000000.0,7.98311186082918,2020/4/15 16:57:03,-,-78373348.1,-,-2.32107054013218,-20339106.43,-,-,151183304.91,162369361.78,2,-,-,-,2019-12-31T00:00:00,66.6822274797448,-,-47568248.92,-3.85333290672003,80329960,shzb,130844198.48,-,001,1.72082289457787,6.43313406763072,78710796.38
原尚股份,63157815.67,-,603813,60.3173221754525,-,-,-,-,交运物流,016003,-,32.5227711114348,001,2020-04-16T00:00:00,-27.7880582183522,67.6726926035665,1108961653.14,-,97.1026345809945,2020/4/15 17:05:29,-,-33014055.82,-,-0.741252175266609,1047092.5,-,-,70859568.88,101675440.4,2,-,-,-,2019-12-31T00:00:00,1059.08661664562,-,-29096667.35,-31.5292639571003,80476573,shzb,71906661.38,-,001,-,68.6726926035665,34054349.71
长阳科技,130713158.2,-,688299,7.03374361191115,-,-,-,-,材料行业,016040,-,1.59284763088218,001,2020-04-16T00:00:00,31.0271189465723,6.58958441538339,646473344.22,864000000.0,3.21044258641498,2020/4/15 18:41:34,-,-689253990.89,-,-0.798460423674391,18583725.17,-,-,122459025.76,59661982.7,2,-,1323069.42,0.0711950595425212,2019-12-31T00:00:00,34.7870697777866,-,576599451.32,-37.0891188168599,80502881,,141042750.93,-,001,46.4922932348768,7.58958441538339,29601042.61
新天科技,245802759.78,-,300259,3.67698317542327,-,-,-,-,仪器仪表,016021,-,1.6665023698432,001,2020-04-16T00:00:00,-0.903516112064376,5.13764500421253,1128310154.63,2176278246.73,2.40497581895216,2020/4/15 17:34:00,-,-252900918.8,-,-3.05058243939707,-66849030.32,-,-,343446586.66,160770301.44,2,-,37546312.98,0.561658303796919,2019-12-31T00:00:00,16.8784819948604,-,-60399175.97,-3.78316510485473,80180098,cyb,276597556.34,-,001,32.5551206399309,4.13764500421253,111404067.45
三变科技,-40006354.16,-,002112,-1.67733754931017,-,-,-,-,输配电气,016020,-,0.224896527844698,001,2020-04-16T00:00:00,0.764266707610234,2.49452610625347,563282829.73,-,2.30102196870577,2020/4/15 15:49:35,-,-1826770.72,-,-0.281776281000434,-23851105.09,-,-,59497204.31,54881916.79,2,-,1552500.0,0.0650913236154795,2019-12-31T00:00:00,23.6166344328492,-,18228605.56,-0.0765906113409356,80089818,zxb,35646099.22,-,001,-,1.49452610625347,5364030.72
苏博特,419128935.5,-,603916,2.68481392242048,-,-,-,-,化工行业,016041,-,1.42396517582324,001,2020-04-16T00:00:00,-0.446493719652884,1.4887880494526,2187503183.55,501733.41,2.1919554195922,2020/4/15 18:41:34,-,-193808615.64,-,0.407917514471948,156110981.1,-,-,232416163.05,342188311.08,2,-,-,-,2019-12-31T00:00:00,14.0124875786204,-,-69702572.63,-1.24147971061595,80474376,shzb,388527144.15,-,001,0.00321395334565609,2.4887880494526,222296600.65
捷捷微电,199399905.99,-,300623,0.33530008973746,-,-,-,-,电子元件,016022,-,0.445561356323326,001,2020-04-16T00:00:00,1.08056682415485,0.501779642563256,428949325.64,1257939200.0,0.160504740264315,2020/4/15 19:06:09,-,-249280297.35,-,4.96632126317066,594690881.67,-,-,298403778.04,95450705.5,2,-,19825526.48,0.0333375323064082,2019-12-31T00:00:00,0.721297969855251,-,642603237.36,-0.419176256158453,80201108,cyb,893094659.71,-,001,2.11528247493467,1.50177964256326,264971275.83
保利地产,39155315735.1,-,600048,1.51186757871176,-,-,-,-,房地产,016017,-,0.0107773598031222,001,2020-04-16T00:00:00,-0.109451730521158,4.36608381253593,282038772413.6,11473220095.04,0.293388491959552,2020/4/15 20:27:12,-,-10498374866.76,-,-0.425658977433609,25898641049.28,-,0.00196597245558626,113075637451.94,7598363241.25,2,50916014.94,342920650.97,0.0132408743114162,2019-12-31T00:00:00,10.8900992865585,-,-2834651080.99,-0.40536392804486,80080091,shzb,138974278501.22,-,001,0.443004714927271,5.36608381253593,279118973.0
风语筑,252765242.58,-,603466,2.24208711044972,-,-,-,-,文化传媒,016039,-,0.262584630788289,001,2020-04-16T00:00:00,-0.212580970893832,10.1955675061737,1942004879.88,26000000.0,2.79341049934694,2020/4/15 20:50:41,-,-116063005.71,-,-0.538441240749596,112736584.32,-,-,1149413455.85,314919558.3,2,-,19404886.6,0.17212590497615,2019-12-31T00:00:00,17.2260397243158,-,-23965652.55,-1.02950613955589,80511091,shzb,1262150040.17,-,001,0.23062611091888,11.1955675061737,29602894.37
乐凯胶片,227588318.57,-,600135,1.46277679482544,-,-,-,-,材料行业,016040,-,0.613480134778122,001,2020-04-16T00:00:00,0.253695512002199,3.09464242134255,2298443638.48,410600002.06,2.12230911826592,2020/4/15 18:12:34,-,-111750654.62,-,0.611176536544204,155586497.8,-,-,481484576.28,330202642.96,2,-,10865792.33,0.069837630409083,2019-12-31T00:00:00,14.7727705872945,-,39471596.22,-0.718254194291659,10000105,shzb,637071074.08,-,001,2.63904649738828,4.09464242134255,95449225.64
新开普,175277941.85,-,300248,0.888549074566081,-,-,-,-,软件服务,016057,-,0.294477021438499,001,2020-04-16T00:00:00,-0.156316850113102,1.81042127355988,1057878884.11,406212000.0,1.2739031781713,2020/4/15 20:37:02,-,52820700.55,-,1.83508458333705,197263096.51,-,-,357129306.41,251294085.58,2,-,9286381.93,0.0470761236860602,2019-12-31T00:00:00,5.36278149753354,-,-30835545.89,0.267767775547021,80176888,cyb,554392402.92,-,001,2.0592397016307,2.81042127355988,58089449.1
博闻科技,-7121013.73,-,600883,-0.349891583100858,-,-,-,-,水泥建材,016004,-,0.00672015877753633,001,2020-04-16T00:00:00,-0.150061176958665,7.27346120177247,36678311.09,2341100000.0,0.551888164790994,2020/4/15 16:33:33,-,-10176990.34,-,0.883672328657691,-20352057.82,-,-,148029902.93,11232059.84,2,-,9907713.34,0.486816292859765,2019-12-31T00:00:00,1.80219176922523,-,-3054053.75,-0.500047239940477,10000832,shzb,127677845.11,-,001,115.03013703604,6.27346120177247,136769.06
科林电气,162833577.81,-,603050,3.9747370165275,-,-,-,-,输配电气,016020,-,4.93576832688469,001,2020-04-16T00:00:00,2.23050594257544,7.33316266025351,1267866712.29,289500000.0,4.18080862161979,2020/4/15 16:33:33,-,-213349808.32,-,-0.742514495971559,40967132.45,-,-,300418645.98,171275740.55,2,-,857986.47,0.0209432884043608,2019-12-31T00:00:00,30.9483880483317,-,91377432.38,-5.20782870464247,80277660,shzb,341385778.43,-,001,7.06664056492926,8.33316266025351,202204274.79
*ST东科,637322531.17,-,000727,0.432760929376294,-,-,-,-,电子元件,016022,-,0.383466263612891,001,2020-04-15T00:00:00,-1.07225773147404,1.39943774920427,5689577214.75,-,0.464197002121741,2020/4/14 22:22:49,-,-533128954.3,-,-4.09300429591831,-1472689625.86,-,-,2060937455.29,683618109.38,2,-,-,-,2019-12-31T00:00:00,3.86339192919043,-,-1579102837.39,-0.362010395767317,10001042,,588247829.43,-,001,-,0.399437749204272,564726788.29
亿帆医药,937240420.29,-,002019,1.91841491977277,-,-,-,-,医药制造,016024,-,1.77274311601269,001,2020-04-15T00:00:00,0.30926180728108,3.24510694416737,5305710984.44,922930000.0,0.875345901150018,2020/4/14 22:05:46,-,-1586459038.05,-,-2.60339317045838,-488549380.34,-,-,1585394986.71,427649697.59,2,-,11105019.78,0.0227305984346385,2019-12-31T00:00:00,10.860132461426,-,151089664.31,-3.24728492531486,10001403,zxb,1096845606.37,-,001,1.88912326397323,2.24510694416737,866072550.83
远达环保,428735177.64,-,600292,1.94008283990059,-,-,-,-,环保工程,016048,-,0.473595573720385,001,2020-04-15T00:00:00,-0.55785652947874,0.891608553981167,2771933472.56,5900000.0,2.2884210077439,2020/4/14 16:49:08,-,-84467457.64,-,2.83872928173584,220988077.84,-,-,197034860.53,505713759.79,2,-,15544874.01,0.0703425911566814,2019-12-31T00:00:00,12.5433620657443,-,-123279642.16,-0.382226310421851,10000238,shzb,418022938.37,-,001,0.0266982728555688,1.89160855398117,104658975.51
诚迈科技,-19701326.69,-,300598,-0.369185042507933,-,-,-,-,软件服务,016057,-,0.583393748801893,001,2020-04-15T00:00:00,0.399037645692298,2.99791466847787,620405891.83,131300000.0,8.7871093971868,2020/4/14 21:47:53,-,-54608421.13,-,0.339361919055167,-53364368.6,-,-,159981823.4,468918544.8,2,-,372892.59,0.00698766985879788,2019-12-31T00:00:00,11.625845261664,-,21294392.01,-1.02331241917852,80398999,cyb,106617454.8,-,001,2.46044324039843,1.99791466847787,31132439.05
西安饮食,-33751788.39,-,000721,-0.206223649410867,-,-,-,-,旅游酒店,016038,-,0.749065081389857,001,2020-04-15T00:00:00,-0.0452895507727728,2.30542951514379,531953000.11,-,1.15239398247044,2020/4/14 21:47:53,-,-122501799.15,-,-72.3435763530467,-163665944.65,-,-,377320299.42,188607649.75,2,-,-,-,2019-12-31T00:00:00,3.25023633503954,-,-7412357.11,-0.74848679981636,10001037,szzb,213654354.77,-,001,-,1.30542951514379,122596444.15
宝鼎科技,11713611.15,-,002552,1.04854152467009,-,-,-,-,船舶制造,016049,-,0.492182801676011,001,2020-04-15T00:00:00,-4.06144299249256,2.6992789198185,232051451.97,178000000.0,3.81629274396457,2020/4/14 17:25:05,-,22353663.23,-,-0.0872800904957224,-11171337.4,-,-,30154555.55,42633093.86,2,-,4250000.0,0.380437887409971,2019-12-31T00:00:00,20.7720386253843,-,-45371750.0,2.00098362708121,80166380,zxb,18983218.15,-,001,15.9336338727,1.6992789198185,5498340.14
鄂尔多斯,3561087051.29,-,600295,3.36659504639323,-,-,-,-,钢铁行业,016033,-,0.876141917483716,001,2020-04-15T00:00:00,-3.2312457926029,5.19348838595483,19376858155.73,-,1.98675757718868,2020/4/14 19:56:45,-,905133196.61,-,-0.654406312409427,1057771131.43,-,-,5493522086.08,2101534810.3,2,-,209647825.0,0.198197718552384,2019-12-31T00:00:00,18.3185734418129,-,-3417918517.97,0.855698524676459,10000570,shzb,6551293217.51,-,001,-,6.19348838595483,926757627.35
南宁百货,30219820.76,-,600712,0.852637027202283,-,-,-,-,商业百货,016036,-,0.0587521932729306,001,2020-04-15T00:00:00,-1.83327642845582,7.22520481790359,2139776106.28,-,3.08032795530815,2020/4/14 19:56:16,-,-686193.31,-,-0.321295597410496,-35442773.18,-,-,256081295.54,109175365.04,2,-,-,-,2019-12-31T00:00:00,60.3727054712371,-,-64976400.63,-0.0193605987464664,10000519,shzb,220638522.36,-,001,-,6.22520481790359,2082340.66
东方电子,508350957.01,-,000682,1.26216562902851,-,-,-,-,软件服务,016057,-,0.203233533164943,001,2020-04-15T00:00:00,-0.0526392791618382,3.73487592766675,3860575351.0,570158597.99,1.61158248018747,2020/4/14 22:21:55,-,-86669636.21,-,3.14654888099978,402760893.91,-,-,1504261967.27,649082400.33,2,-,6704937.33,0.0166474387940411,2019-12-31T00:00:00,9.58527853466994,-,-21201043.13,-0.215188806859106,10001002,szzb,1907022861.18,-,001,1.41562551531482,4.73487592766675,81854519.49
瀚蓝环境,1324356474.78,-,600323,5.57825990353467,-,-,-,-,公用事业,016006,-,15.3930113402077,001,2020-04-15T00:00:00,10.0787086015347,5.16532096417685,5416075142.97,4900000.0,2.66674216552968,2020/4/14 18:37:11,-,-3954595962.07,-,-2.23840877727823,-237413906.43,-,-,1226319028.07,633121674.96,2,-,3416547.83,0.0143906811583817,2019-12-31T00:00:00,22.8127965392242,-,2392825580.86,-16.6569685050694,10000264,shzb,988905121.64,-,001,0.0206390605911905,4.16532096417685,3654514954.0
市北高新,-292149798.7,-,600604,-0.749917525610313,-,-,-,-,房地产,016017,-,0.0959575163456763,001,2020-04-15T00:00:00,1.80156960294049,4.49163629139187,827007164.21,6415000.0,0.12533566446443,2020/4/14 15:46:43,-,-20122404.77,-,1.9397683156385,389575904.98,-,-,1749833273.06,48827754.91,2,-,9810173.5,0.0251816741605301,2019-12-31T00:00:00,2.12283961517706,-,701848108.45,-0.0516520773301753,10000411,shzb,2139409178.04,-,001,0.0164666241366476,5.49163629139187,37382736.27
上峰水泥,3124977972.35,-,000672,1.90876415358923,-,-,-,-,水泥建材,016004,-,0.216986749782514,001,2020-04-15T00:00:00,-0.232832705117575,0.279268201650034,7271517769.27,966568241.41,0.113138052053634,2020/4/14 19:09:47,-,-1106626331.13,-,5.03028832019955,1637173438.36,-,-,457210481.92,185226613.69,2,-,31876087.1,0.0194701956146632,2019-12-31T00:00:00,4.44150729476412,-,-381187520.4,-0.675937139707408,10000993,szzb,2094383920.28,-,001,0.590388421142623,1.27926820165003,355244943.22
世运电路,575904295.64,-,603920,1.50611076332749,-,-,-,-,电子元件,016022,-,0.700935521761797,001,2020-04-15T00:00:00,-0.723896283474224,2.17056557722916,2367241031.32,-,1.02372524504513,2020/4/14 20:01:16,-,76232213.67,-,0.987167572276059,382378447.63,-,-,829977495.9,391450470.0,2,-,9026323.14,0.0236057319546789,2019-12-31T00:00:00,6.19083278880458,-,-276802337.12,0.199363259468443,80425998,shzb,1212355943.53,-,001,-,3.17056557722916,268022636.7
华铁应急,812861858.99,-,603300,64.4357035784027,-,-,-,-,多元金融,016058,-,33.1116720428269,001,2020-04-15T00:00:00,-17.3740457292577,6.43471962305991,709566419.45,600000.0,4.38957282594419,2020/4/14 20:20:45,-,-606301885.07,-,0.932625799758972,-12615084.71,-,16.8569175442342,81174533.13,55374833.04,2,212651442.77,739720.0,0.0586377354575846,2019-12-31T00:00:00,56.2474557850195,-,-219175058.63,-48.061657849145,80284546,shzb,68559448.42,-,001,0.0475621063031292,5.43471962305991,417706547.71
国泰集团,183068960.09,-,603977,2.09008371594226,-,-,-,-,化工行业,016041,-,1.32274618054628,001,2020-04-15T00:00:00,-0.206655396519308,3.53162155359381,1516002028.31,1086087496.15,3.26694034085497,2020/4/14 19:18:13,-,-252557454.95,-,-1.42423718011635,-87589295.44,-,-,309332243.64,286149002.7,2,-,12577806.52,0.143599813845015,2019-12-31T00:00:00,17.3080742423426,-,-18100800.58,-2.88342831942296,80357626,shzb,221742948.2,-,001,12.399774318244,2.53162155359381,115858406.0
广州浪奇,-556824311.36,-,000523,-3.75347714036925,-,-,-,-,化工行业,016041,-,1.15769076993134,001,2020-04-15T00:00:00,5.33203480650556,4.0617711672199,14379923085.1,1073354814.03,1.24007592718145,2020/4/14 21:45:22,-,-86509799.01,-,-0.493562063096117,148348928.35,-,-,602559399.86,183963934.87,2,-,4293672.96,0.0289430669149825,2019-12-31T00:00:00,96.9331106401619,-,791001649.47,-0.583150818628748,10000865,szzb,750908328.21,-,001,7.23533918288666,5.0617711672199,171742185.08
蓝帆医疗,782789096.79,-,002382,1.833240811295,-,-,-,-,医疗行业,016047,-,0.835344550586572,001,2020-04-15T00:00:00,0.0660031949265168,1.5549369775376,3570753152.25,100562662.22,1.33486099346118,2020/4/14 22:11:19,-,-388310788.99,-,-0.0124058192821274,426997420.07,-,-,663954077.78,569982200.36,2,-,2460965.07,0.00576341906139986,2019-12-31T00:00:00,8.36247008627037,-,28183193.95,-0.909398443031206,80139607,zxb,1090951497.85,-,001,0.235511170544108,2.5549369775376,356689967.97
千方科技,937207167.51,-,002373,2.28063807497258,-,-,-,-,软件服务,016057,-,1.00152225448306,001,2020-04-15T00:00:00,-0.390126094881875,5.50598737120356,8644403170.79,2550541064.83,3.13828285160431,2020/4/14 21:47:53,-,-366294128.35,-,0.752067683660677,410940770.39,-,-,2262634692.08,1289648372.74,2,-,8656179.04,0.0210642984675989,2019-12-31T00:00:00,21.0356425880696,-,-160318717.98,-0.891355043702214,80139208,zxb,2673575462.47,-,001,6.20659045927575,6.50598737120356,411566326.82
皇氏集团,79361229.95,-,002329,1.11888342573495,-,-,-,-,食品饮料,016012,-,1.81953615169554,001,2020-04-15T00:00:00,3.66666323637965,4.62543559399836,2585676491.14,310900000.0,3.18895967369392,2020/4/14 20:27:13,-,-410363094.89,-,0.402520646360074,-70928953.03,-,-,328077303.99,226189570.91,2,-,1324810.03,0.0186779865401321,2019-12-31T00:00:00,36.4544573221935,-,260072584.47,-5.78555127856509,80135462,zxb,257148350.96,-,001,4.38325939857737,3.62543559399836,129057794.24
云内动力,1275823425.3,-,000903,1.64943472684354,-,-,-,-,机械行业,016043,-,0.718208533904116,001,2020-04-15T00:00:00,-0.917561112889246,1.84140838257948,7256925690.78,1879000000.0,0.451181823576229,2020/4/14 20:18:14,-,-1339588968.87,-,-21.9548493815078,-773491308.59,-,-,1424313379.49,348985219.13,2,-,11746231.32,0.0151859900551594,2019-12-31T00:00:00,9.38203908717303,-,-709725545.92,-1.73187333069319,10001169,szzb,650822070.9,-,001,2.42924513712408,0.841408382579483,555528058.73
广百股份,209588879.73,-,002187,3.25118953550395,-,-,-,-,商业百货,016036,-,0.289784418094306,001,2020-04-15T00:00:00,-1.60866302484221,25.7553452537293,8796510399.5,25935842.53,5.38035012567267,2020/4/14 19:29:44,-,-41420658.53,-,0.205372701236439,64465291.07,-,-,1660325828.39,346845836.91,2,-,3187236.05,0.0494411178030535,2019-12-31T00:00:00,136.453434918152,-,-103702930.13,-0.642526510661732,80026826,zxb,1724791119.46,-,001,0.402322584750877,26.7553452537293,18681036.86
丽鹏股份,158025340.77,-,002374,0.823678992457801,-,-,-,-,园林工程,016046,-,0.12345516281716,001,2020-04-15T00:00:00,0.255130175888586,0.467608914945549,1067134548.72,-,0.883831984077315,2020/4/14 20:31:18,-,-15119780.64,-,1.34803801017705,191853066.81,-,-,89712204.4,169565876.69,2,-,-,-,2019-12-31T00:00:00,5.56224910273041,-,48947506.68,-0.0788091683463874,80139143,zxb,281565271.21,-,001,-,1.46760891494555,23685251.6
中矿资源,250081933.01,-,002738,0.870161415866893,-,-,-,-,工程建设,016005,-,0.111145424732204,001,2020-04-15T00:00:00,3.22418976089022,1.59719624915225,1314607784.08,-,0.512031647165318,2020/4/14 21:53:16,-,-1457603092.96,-,-1.79441938820438,-287397175.34,-,-,459029690.47,147156449.08,2,-,2804423.16,0.00975800529939892,2019-12-31T00:00:00,4.57418477591082,-,926623030.04,-5.07173771362091,80155182,zxb,171632515.13,-,001,-,0.597196249152252,31942881.12
长城科技,380865193.8,-,603897,12.3452534434803,-,-,-,-,输配电气,016020,-,8.31328699242859,001,2020-04-15T00:00:00,17.621913231622,3.30455722478963,5320569848.72,3208713600.92,2.09351223261293,2020/4/14 18:37:11,-,-955372523.63,-,0.745193419926571,-30851144.17,-,-,101949371.36,64587247.71,2,-,28723845.16,0.931046349585031,2019-12-31T00:00:00,172.459401161976,-,543656185.66,-30.9671666751023,80628274,shzb,71098227.19,-,001,104.006307942387,2.30455722478963,256474415.53
兰州黄河,-14325199.18,-,000929,-1.05067045822607,-,-,-,-,酿酒行业,016031,-,0.269243775134365,001,2020-04-15T00:00:00,0.850954843517159,5.13502802711208,525071287.08,25544716.68,6.43423281566069,2020/4/14 19:47:44,-,16357331.65,-,1.02832939524133,13634340.88,-,-,70012722.55,87726523.51,2,-,30643009.74,2.24748742969671,2019-12-31T00:00:00,38.5109402574949,-,11602208.41,1.19971561470891,10001191,szzb,83647063.43,-,001,1.87355713817242,6.13502802711208,3670961.41
